disclosure_id,institution_name,transaction_type,transaction_amount,transaction_date,reporting_region,ssn,email,created_at
69818f60-3d0d-4d35-ad28-ff5a28b6fa6f,Buchanan PLC,ACH,3396.41,2025-10-07,W,562-81-1317,susan93@example.net,2026-02-25T19:12:53
c896dd53-d711-4294-98d1-0c7d717f8bf7,"Schroeder, Weeks and Williams",ACH,212387.24,2025-07-19,MW,696-39-1416,caguirre@example.net,2026-02-25T19:12:53
184a3672-1e88-4634-b0f3-ee963dd763e0,"Fuentes, Moore and Le",ACH,131744.99,2025-09-20,MW,073-13-8828,hgarcia@example.org,2026-02-25T19:12:53
4ad3c21a-178f-48f7-b0fa-ad3963206757,"Murphy, Krause and Donovan",CASH,27246.0,2025-11-01,S,340-41-7544,gravesbrittany@example.org,2026-02-25T19:12:53
d4f233f7-0250-4a54-88ae-e0f63ad11ba0,"Mcbride, Mays and Sullivan",WIRE,215554.71,2025-06-01,NE,489-02-2675,kaitlyn60@example.net,2026-02-25T19:12:53
89f53973-bf23-4334-92f0-3dc76dd5aacd,Ward Inc,WIRE,196031.0,2025-11-05,NE,049-12-5463,ekelly@example.com,2026-02-25T19:12:53
5d6a7864-688c-40bb-90e7-c59531b8a940,Gross PLC,ACH,177032.04,2025-03-20,S,784-02-6940,mhaynes@example.com,2026-02-25T19:12:53
1e672f46-2638-40e0-be22-55c3d5313f81,Garcia-Martinez,WIRE,172297.63,2025-05-22,W,853-73-9002,carmenpoole@example.org,2026-02-25T19:12:53
b3b246b0-98c2-4071-9eba-353a471d979d,Taylor-Clark,WIRE,163325.96,2025-03-13,NE,016-76-8761,uwilliams@example.net,2026-02-25T19:12:53
3c755589-0049-4ebf-9c17-3cfdae01127f,Collins-Frey,WIRE,39006.5,2025-06-05,S,206-12-2565,druiz@example.org,2026-02-25T19:12:53
6e1ebdd9-ffc2-4aa4-b0fe-1de4b82eaead,Clarke-Ortega,CHECK,45689.64,2025-08-24,NE,833-52-4658,imiller@example.com,2026-02-25T19:12:53
4fbbe97a-c67b-439a-9172-a791b83dd8bf,May-Prince,CARD,160635.93,2025-11-20,NE,667-97-0228,smills@example.net,2026-02-25T19:12:53
adb93797-f8e5-48bf-9465-e856c41a8420,"Rhodes, Mathis and Harrison",CASH,190298.2,2026-01-02,W,072-33-2744,jonescandice@example.org,2026-02-25T19:12:53
71d03550-c7e2-45c7-9564-568ad8b38045,Suarez Ltd,CASH,243686.68,2025-08-04,NE,841-30-6507,frobertson@example.com,2026-02-25T19:12:53
1df85cc5-61e2-4941-941f-85369dde7439,"Peterson, Bradley and Campbell",WIRE,159785.05,2025-06-14,S,461-95-3519,ujackson@example.com,2026-02-25T19:12:53
8b75c38e-1060-460f-8ac8-0b6112df92f6,"White, Rogers and Cox",CASH,6914.79,2025-08-23,NE,485-02-4988,donnahuff@example.net,2026-02-25T19:12:53
79b76d44-e950-4278-a3c2-8e75912bfe87,Butler LLC,CASH,123964.08,2025-12-07,W,618-02-4236,kellywalker@example.net,2026-02-25T19:12:53
ea4fc584-22c6-4d8e-95d2-ec8b8efee5fa,Robinson PLC,CHECK,66919.22,2025-04-11,W,237-17-4956,zchavez@example.net,2026-02-25T19:12:53
14e216d7-b336-4182-bf2c-9d981fb4b4dd,"Taylor, Smith and Martinez",CHECK,204182.13,2025-03-07,W,395-53-7861,deanhall@example.org,2026-02-25T19:12:53
1c7ea45e-6e14-4e78-adf8-a6b3f4ecbe98,Mills and Sons,CARD,244439.19,2025-10-12,NE,324-87-8909,kimberlysilva@example.com,2026-02-25T19:12:53
c88c41b8-33d5-4c3f-98e3-5f7199c9206d,Morgan-Hughes,WIRE,43583.18,2025-08-26,MW,662-84-6116,jeremy19@example.com,2026-02-25T19:12:53
3d615dff-5f27-4b35-b49a-d0c2106bf4ea,"Marquez, Lewis and Roman",CASH,61109.09,2025-07-27,W,756-22-2378,gbowman@example.com,2026-02-25T19:12:53
6c90a6b0-0c47-4279-948a-01c4d046b079,"Guzman, Figueroa and Jensen",CARD,97466.41,2025-11-26,S,104-35-9300,michael88@example.net,2026-02-25T19:12:53
beb712bd-f0b4-4af8-8ba7-d61e0298117e,"Parks, Rogers and Obrien",CASH,99647.45,2025-03-14,NE,083-18-2802,kendraneal@example.net,2026-02-25T19:12:53
14dacb37-206a-437a-aad2-1c512a40032c,Benson-Bailey,CARD,110817.19,2025-06-26,W,318-38-6080,amanda32@example.net,2026-02-25T19:12:53
fa3d47b4-b003-4d11-bb77-19b6cf1a868d,Jackson LLC,ACH,77173.84,2026-02-18,MW,608-57-2395,doris75@example.org,2026-02-25T19:12:53
1c595103-d9e6-40ea-a0be-dea1d2d40dd8,"Stewart, Mcconnell and Mack",WIRE,229518.21,2025-10-25,NE,198-91-8775,kevinmathis@example.net,2026-02-25T19:12:53
10b25807-f168-4a63-9cf2-0d2c7cbdd9e2,Brown-Ball,CASH,210587.83,2025-08-18,MW,838-42-6105,glenn99@example.net,2026-02-25T19:12:53
baf22c65-41aa-447d-8194-a62f36a7a5ab,"Jones, Stevens and Lewis",WIRE,47889.36,2025-08-30,MW,443-21-7554,jennifer34@example.net,2026-02-25T19:12:53
2ce0d1e6-e3ba-45b2-8814-a217f70959e6,Davis-Smith,CHECK,298.79,2026-01-07,NE,450-85-3294,gutierrezjennifer@example.com,2026-02-25T19:12:53
6636624d-29bc-4813-b117-6546cf3298c8,Crawford-Anderson,CASH,83502.86,2026-01-26,MW,100-17-9585,robertsonlance@example.net,2026-02-25T19:12:53
25d30e19-859e-4ae3-a4af-ec8cb020e597,Williams-Franklin,CARD,213962.76,2025-05-31,S,398-07-4730,christianjohnson@example.org,2026-02-25T19:12:53
da52fc2b-ae4f-45f5-a65c-f2c7d9e4c223,Sullivan and Sons,ACH,168265.14,2025-09-27,MW,613-69-4011,mitchellperry@example.org,2026-02-25T19:12:53
9a63bd87-2c04-43a6-8843-292de573f4e1,Hughes Inc,CHECK,76539.63,2025-12-18,W,368-25-5447,kimberly55@example.org,2026-02-25T19:12:53
b6f447ba-27ab-44f8-8600-0e8471e7c9b7,"Schmitt, Gordon and Bennett",CASH,25336.92,2025-07-29,W,228-06-1632,hobbspaula@example.com,2026-02-25T19:12:53
5128c7cb-a1e3-4820-90a3-6bc49533dc16,"Rodriguez, Perry and Matthews",CASH,77493.23,2025-05-02,W,090-08-5347,jennifer80@example.com,2026-02-25T19:12:53
